iButton_Temp,Time_Date,Object,Size,Location,id,Month,Season
33.5,7/13/20 2:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33,7/13/20 3:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
32.5,7/13/20 4:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
32.5,7/13/20 5:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33,7/13/20 6:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
34.5,7/13/20 7:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
35,7/13/20 8:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
35.5,7/13/20 9:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
36.5,7/13/20 10:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
37,7/13/20 11:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
37.5,7/13/20 12:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38.5,7/13/20 1:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39,7/13/20 2:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39,7/13/20 3:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39,7/13/20 4:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39,7/13/20 5:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38.5,7/13/20 6:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38,7/13/20 7:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38,7/13/20 8:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
37.5,7/13/20 9:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
35,7/13/20 10:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
34,7/13/20 11:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
33.5,7/14/20 12:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33.5,7/14/20 1:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
32.5,7/14/20 2:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33,7/14/20 3:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33,7/14/20 4:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33,7/14/20 5:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33,7/14/20 6:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
34.5,7/14/20 7:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
35.5,7/14/20 8:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
36,7/14/20 9:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
36.5,7/14/20 10:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
36.5,7/14/20 11:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
37,7/14/20 12:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
37.5,7/14/20 1:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38,7/14/20 2:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38.5,7/14/20 3:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39,7/14/20 4:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39,7/14/20 5:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39,7/14/20 6:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38.5,7/14/20 7:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38.5,7/14/20 8:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
37.5,7/14/20 9:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
35.5,7/14/20 10:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
34.5,7/14/20 11:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
34.5,7/15/20 12:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
34,7/15/20 1:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33.5,7/15/20 2:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33.5,7/15/20 3:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
34.5,7/15/20 4:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33.5,7/15/20 5:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33,7/15/20 6:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33.5,7/15/20 7:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
34,7/15/20 8:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
35,7/15/20 9:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
36,7/15/20 10:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
37,7/15/20 11:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
37.5,7/15/20 12:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38.5,7/15/20 1:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39,7/15/20 2:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39.5,7/15/20 3:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
40,7/15/20 4:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
40,7/15/20 5:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
40,7/15/20 6:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39.5,7/15/20 7:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39,7/15/20 8:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
37.5,7/15/20 9:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
36,7/15/20 10:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
35,7/15/20 11:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
34.5,7/16/20 12:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33.5,7/16/20 1:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33,7/16/20 2:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33,7/16/20 3:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33.5,7/16/20 4:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33,7/16/20 5:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33.5,7/16/20 6:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
34.5,7/16/20 7:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
35.5,7/16/20 8:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
35.5,7/16/20 9:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
36.5,7/16/20 10:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
37.5,7/16/20 11:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
37.5,7/16/20 12:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38,7/16/20 1:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38.5,7/16/20 2:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39,7/16/20 3:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39,7/16/20 4:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39.5,7/16/20 5:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39,7/16/20 6:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38.5,7/16/20 7:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38.5,7/16/20 8:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
36.5,7/16/20 9:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
35.5,7/16/20 10:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
36,7/16/20 11:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
35.5,7/17/20 12:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
35,7/17/20 1:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
34.5,7/17/20 2:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
34,7/17/20 3:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33.5,7/17/20 4:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33,7/17/20 5:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
32.5,7/17/20 6:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33,7/17/20 7:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
34.5,7/17/20 8:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
35,7/17/20 9:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
36,7/17/20 10:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
36.5,7/17/20 11:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
36.5,7/17/20 12:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
37.5,7/17/20 1:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38,7/17/20 2:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38,7/17/20 3:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38,7/17/20 4:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38,7/17/20 5:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38,7/17/20 6:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
37.5,7/17/20 7:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
36.5,7/17/20 8:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
35.5,7/17/20 9:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
35.5,7/17/20 10:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
35,7/17/20 11:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
34.5,7/18/20 12:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33,7/18/20 1:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33.5,7/18/20 2:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33,7/18/20 3:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
32.5,7/18/20 4:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
32,7/18/20 5:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
32.5,7/18/20 6:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33,7/18/20 7:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
34.5,7/18/20 8:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
35,7/18/20 9:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
36,7/18/20 10:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
36,7/18/20 11:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
36,7/18/20 12:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
36.5,7/18/20 1:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
37,7/18/20 2:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
37.5,7/18/20 3:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38,7/18/20 4:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38,7/18/20 5:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
37.5,7/18/20 6:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
37.5,7/18/20 7:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
37.5,7/18/20 8:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
37.5,7/18/20 9:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
35,7/18/20 10:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
34,7/18/20 11:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
33,7/19/20 12:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
32.5,7/19/20 1:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
32,7/19/20 2:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
32.5,7/19/20 3:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33,7/19/20 4:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
32.5,7/19/20 5:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33,7/19/20 6:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
34,7/19/20 7:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
34.5,7/19/20 8:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
34.5,7/19/20 9:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
35,7/19/20 10:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
36,7/19/20 11:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
36.5,7/19/20 12:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
37,7/19/20 1:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
37.5,7/19/20 2:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38,7/19/20 3:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39,7/19/20 4:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39.5,7/19/20 5:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39.5,7/19/20 6:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39,7/19/20 7:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38.5,7/19/20 8:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38,7/19/20 9:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38,7/19/20 10:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
37,7/19/20 11:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
36.5,7/20/20 12:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
35.5,7/20/20 1:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
35,7/20/20 2:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
34.5,7/20/20 3:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
34,7/20/20 4:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33.5,7/20/20 5:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33.5,7/20/20 6:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
34,7/20/20 7:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
35,7/20/20 8:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
36,7/20/20 9:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
36.5,7/20/20 10:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
37,7/20/20 11:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
38,7/20/20 12:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38.5,7/20/20 1:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39,7/20/20 2:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39,7/20/20 3:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39.5,7/20/20 4:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39.5,7/20/20 5:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39,7/20/20 6:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39,7/20/20 7:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38.5,7/20/20 8:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38.5,7/20/20 9:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
36.5,7/20/20 10:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
35,7/20/20 11:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
34,7/21/20 12:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33.5,7/21/20 1:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33,7/21/20 2:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33,7/21/20 3:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
32.5,7/21/20 4:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
32.5,7/21/20 5:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
34,7/21/20 6:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
34.5,7/21/20 7:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
35.5,7/21/20 8:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
36.5,7/21/20 9:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
37,7/21/20 10:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
38,7/21/20 11:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
38.5,7/21/20 12:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39,7/21/20 1:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39,7/21/20 2:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39.5,7/21/20 3:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
40,7/21/20 4:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
40,7/21/20 5:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39.5,7/21/20 6:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39,7/21/20 7:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38,7/21/20 8:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
37.5,7/21/20 9:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
36.5,7/21/20 10:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
35,7/21/20 11:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
34,7/22/20 12:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
34,7/22/20 1:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
34.5,7/22/20 2:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
34.5,7/22/20 3:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33.5,7/22/20 4:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
34,7/22/20 5:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33.5,7/22/20 6:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
34,7/22/20 7:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
35,7/22/20 8:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
35.5,7/22/20 9:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
36,7/22/20 10:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
37,7/22/20 11:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
37.5,7/22/20 12:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38.5,7/22/20 1:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38.5,7/22/20 2:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38.5,7/22/20 3:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39,7/22/20 4:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38.5,7/22/20 5:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38.5,7/22/20 6:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38.5,7/22/20 7:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38,7/22/20 8:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
37,7/22/20 9:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
35.5,7/22/20 10:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
34.5,7/22/20 11:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
34.5,7/23/20 12:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
35.5,7/23/20 1:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
34.5,7/23/20 2:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33.5,7/23/20 3:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
32.5,7/23/20 4:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
32.5,7/23/20 5:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
32.5,7/23/20 6:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33,7/23/20 7:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
34.5,7/23/20 8:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
35.5,7/23/20 9:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
36.5,7/23/20 10:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
37.5,7/23/20 11:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
38,7/23/20 12:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38.5,7/23/20 1:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39,7/23/20 2:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
40,7/23/20 3:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
40,7/23/20 4:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
40,7/23/20 5:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
40.5,7/23/20 6:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
40,7/23/20 7:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39,7/23/20 8:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38.5,7/23/20 9:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38,7/23/20 10:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
36,7/23/20 11:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
35,7/24/20 12:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
35,7/24/20 1:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
35.5,7/24/20 2:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
35.5,7/24/20 3:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
35,7/24/20 4:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
34.5,7/24/20 5:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
34.5,7/24/20 6:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
34.5,7/24/20 7:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
36.5,7/24/20 8:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
37,7/24/20 9:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
37.5,7/24/20 10:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
38.5,7/24/20 11:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
39,7/24/20 12:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39.5,7/24/20 1:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
40,7/24/20 2:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
41,7/24/20 3:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
40.5,7/24/20 4:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
40.5,7/24/20 5:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
40.5,7/24/20 6:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39.5,7/24/20 7:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38.5,7/24/20 8:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38,7/24/20 9:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
37.5,7/24/20 10:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
36.5,7/24/20 11:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
36.5,7/25/20 12:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
35,7/25/20 1:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
34.5,7/25/20 2:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
35,7/25/20 3:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
34.5,7/25/20 4:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
34,7/25/20 5:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
34,7/25/20 6:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
35,7/25/20 7:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
36,7/25/20 8:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
37,7/25/20 9:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
37.5,7/25/20 10:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
38,7/25/20 11:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
38.5,7/25/20 12:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39,7/25/20 1:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39.5,7/25/20 2:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
40,7/25/20 3:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
40.5,7/25/20 4:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
40.5,7/25/20 5:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
40,7/25/20 6:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39.5,7/25/20 7:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39.5,7/25/20 8:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39,7/25/20 9:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
37.5,7/25/20 10:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
36,7/25/20 11:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
34.5,7/26/20 12:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
34,7/26/20 1:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33.5,7/26/20 2:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33,7/26/20 3:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
32.5,7/26/20 4:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
32,7/26/20 5:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
32.5,7/26/20 6:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
33,7/26/20 7:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
34.5,7/26/20 8:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
35.5,7/26/20 9:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
36,7/26/20 10:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
37,7/26/20 11:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
37.5,7/26/20 12:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38.5,7/26/20 1:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39,7/26/20 2:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39.5,7/26/20 3:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
40.5,7/26/20 4:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
40.5,7/26/20 5:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
41,7/26/20 6:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
40.5,7/26/20 7:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
40.5,7/26/20 8:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
39,7/26/20 9:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
37.5,7/26/20 10:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
38,7/26/20 11:45:00 PM,Rock,Medium,Tzeelim,1,7,Summer
37.5,7/27/20 12:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
36,7/27/20 1:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
35,7/27/20 2:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
36,7/27/20 3:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
34.5,7/27/20 4:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
34,7/27/20 5:45:00 AM,Rock,Medium,Tzeelim,1,7,Summer
